Residual_heat_flux,Residual_shortwave,Residual_longwave,Residual_SLP,Residual_tot_precip,Residual_RH,Residual_u10m,Residual_v10m,Residual_sea_ice,Residual_cloud_cover,Residual_cloud_water,Residual_GH_mean
0.36866539672748583,0.18630523172490446,0.5164392571418314,0.7497489649801552,0.44861311241591645,0.530166666326641,0.31862597927815495,0.34476397903980144,0.4294582185302292,0.7466241485510918,0.601744647210012,0.7423786795347526
0.6097181415893163,0.49432357573930386,0.4064399867960768,0.6393953366165237,0.17188417044728,0.49958564755980533,0.46200331580694937,0.3928303551092299,0.31166851320180783,0.5001981128854572,0.35764210739495017,0.5983440795638468
0.5254121857005853,0.8811558736214884,0.40767769880142235,0.4966226212150571,0.491246049041797,0.46669498820393146,0.8086861097911652,0.6652960280613128,0.4367035503467364,0.0,0.2814074832087272,0.5463703832368138
0.5401640978223953,0.2940466954042784,0.6427320780174839,0.4877105232779358,0.6082204266179932,0.6339725974081858,0.5590678411687908,0.5486944971861426,0.7119054655698833,0.5601510639740379,0.6913820102858775,0.5793358300199223
0.5363641614527844,0.47171322681298117,0.6056234746154285,0.37371211776284635,0.7234150759554241,0.6705082323632805,0.6911234860064,0.6504740352089022,0.7032463597851083,0.532114150361251,0.6500406256552478,0.5076887940299581
0.42590612997772886,0.586957984342885,0.5841943723736688,0.6167353092649169,0.3803399732053212,0.5035875038512444,0.4359976786752185,0.3977055110607501,0.6661001705194959,0.45970867945716426,0.55307348990735,0.6292628672118662
0.3210355328964691,0.602144873059998,0.4033067669439931,0.40231110806735926,0.5880435372019065,0.6812229048563454,0.5842528861564312,0.49816553482313586,0.5793204532856218,0.5184068160656288,0.41724386572639016,0.4006809132199523
0.2862318161854459,0.6007582800620015,0.5163468071860395,0.43215403267404234,0.4413955301335282,0.49866820586787697,0.38309223840057566,0.34046963101218264,0.517959818162096,0.543041124104299,0.3441313004010917,0.5029427834580704
0.6963511917818389,0.597796294869645,0.5338300976298568,0.5576794537336296,0.38267819451128665,0.4139447436808665,0.4679475882634962,0.45791126135318716,0.42160647437096516,0.23436219988893608,0.42114976995751535,0.6129259207548753
0.5317477582961132,0.5932021447994962,0.6701121579311294,0.5350903512561578,0.3655565046094848,0.6710009145001145,0.5418463417500903,0.6205405935102437,0.3519451927495968,0.6509190155218086,0.3941314057177891,0.47276491718667374
0.580765659260948,0.5863230910744853,0.4909013323769094,0.6544910899408783,0.447840793979972,0.515199172469843,0.6943911212655092,0.7871978009009769,0.3433895856806705,0.6104796009339485,0.5377216019012888,0.6001652851204432
0.4080008372573582,0.61534424852353,0.4521143259416408,0.8834905551124391,0.20071732659892924,0.35788990684116967,0.48979966327095575,0.4495555168174679,0.3984443291276935,0.3870844952403343,0.36403865332277807,0.8449499657464624
0.4867293797290697,0.6917724546252877,0.2186957339167157,0.6121067518772066,0.45935111158745084,0.3428326519416397,0.4259833213566684,0.5243183187976624,0.47818896415955037,0.43232366838459957,0.3947694116696387,0.5949992011344197
0.33569796987956063,0.6380361660733195,0.542201128387214,0.4549079863987189,0.3912060127708588,0.41496371456104314,0.6397927624038154,0.5749745172788269,0.4363970673182156,0.3163999323361914,0.4146860734022862,0.5320213206583695
0.3902108266841548,0.5223229568916449,0.615879078815259,0.5647214551021832,0.5498110485339833,0.4535852760994672,0.3945609052946985,0.37402716340457604,0.46153381482355205,0.5018632135595398,0.48524707320227123,0.6246626932208014
0.5235584344460116,0.38566435001581933,0.6664191514022697,0.5462592317726824,0.5738857747412291,0.5452319783964308,0.4118751749772995,0.40523161090161597,0.5536716302050562,0.5546019095917204,0.6348204766343339,0.6240287836349848
0.4791899894467845,0.40306421134856696,0.5295263449329,0.4227773086354751,0.7087225755728886,0.570921096982407,0.5768739442757767,0.562298968435953,0.6527631925052121,0.6771569002444829,0.5607064762825172,0.4952623870811249
0.5658938139516594,0.5512242007081011,0.5680900828510194,0.6251366897208042,0.13856410753491924,0.5333610350075165,0.41083445728389656,0.3784480406325187,0.6376695460914747,0.5021145479420179,0.4431611048197993,0.6513828510132118
0.4846081837376077,0.5489936238532949,0.5853050990450827,0.6532074857179362,0.27675275300866303,0.4168039106953311,0.3249609500304764,0.29715517664343927,0.43849576223292736,0.5821147770561059,0.5415460814781627,0.6877115009013497
0.36230681265420817,0.5663200474313113,0.33603159963458235,0.5749387109264913,0.15991917927122493,0.5665262033101596,0.2773821847743734,0.332334511374066,0.5337584362782916,0.569831243965934,0.2808087362775641,0.513320512808917
0.7054503257264397,0.5629479118799476,0.5876799170083268,0.452131990058407,0.6710854852107205,0.5295618093706734,0.6047829928208704,0.7378244030359002,0.46394636608358925,0.7487392748480081,0.678146939832391,0.5152156305053401
0.2681324623365586,0.5640418882367119,0.5768351710207598,0.7840305951627646,0.28203378956879466,0.15229580017603167,0.18025134617740687,0.05106907096218264,0.5594378137956522,0.3765206457442619,0.3077347405893109,0.9189924259504555
0.28512786775371907,0.5996779219221892,0.28189054997819424,0.9464941225852487,0.30171033181277807,0.4854270933515908,0.47030040240236015,0.45643555837150923,0.5513710011041834,0.41588071158755524,0.2817650077889885,0.7575772395537801
0.25454097574166884,0.5690987148609354,0.40747157993917366,0.37180785666039207,0.5261260277970086,0.7102773698500957,0.5987784000468245,0.5734514555148457,0.6044440264138019,0.7832429454491299,0.476501884102035,0.34369720858153124
0.23128032616468208,0.6904741595618756,0.18327912515003353,0.4691742440172412,0.37194036252398655,0.6433828490042106,0.39525727008295275,0.3711099106841606,0.5907796360010843,0.6937663162037951,0.25749535671544843,0.39172747942713204
0.6517550410985403,0.5709236010301514,0.5447111753028308,0.5016463382611861,0.3874446808460884,0.5711918530524246,0.34584826229870275,0.3626762565481631,0.6611640838106314,0.6405450805969437,0.4323108149251003,0.5517473575446982
0.44539926322075574,0.7504926676788528,0.5383243181560655,0.5411443798864645,0.2649278645552866,0.34631334190372065,0.4583954512851576,0.40552499486171817,0.5573885617911035,0.3151749700508542,0.19704025294400054,0.5431860201100306
0.5450424999386105,0.4165291389443305,0.5320104622623225,0.5375944885041557,0.45735225667309437,0.46754416053874087,0.35645543191491713,0.35177419271298427,0.5550087556359816,0.5987393674313776,0.4645068544498053,0.5122132263158475
0.3683482907556411,0.6961667210727689,0.4794651100596646,0.502278141522191,0.6129254751014317,0.4670962316159859,0.45991328474675497,0.448058225852064,0.5234076325896235,0.41200739161379035,0.25462523385825275,0.4696592152264863
0.5406189945918903,0.562431568300848,0.5582922481737328,0.4974862045692766,0.6172971992627309,0.559087421930557,0.5878289739192077,0.5008486587423668,0.5880988272837976,0.41511695436113094,0.45745859745731654,0.5435479803536925
0.478862709762494,0.507812908312349,0.4496896877221414,0.343673985910868,0.6409183847964217,0.5966384623324037,0.7402528802961812,0.6384242351496136,0.4453673487441621,0.5732428016509851,0.5021146614106744,0.39225948557833534
0.41206283838600766,0.5151211981851965,0.6618515615575399,0.6924751018998878,0.6542046823939529,0.3684304304692929,0.5318263814628306,0.48136230066943836,0.539718933649653,0.40649363595756544,0.6134884473237567,0.781167368346816
0.35079452260677846,0.5131860186015107,0.666341617826998,0.7559887438088102,0.33216613344989054,0.3271345958917019,0.0,0.0,0.4400204479198657,0.5003028820992109,0.3690769059373992,0.8353422529351447
0.38426670720235584,0.51438704975024,0.3374597557222172,0.5060297062500443,0.32771222975787395,0.6022474046136944,0.39243115222176905,0.33288479206086846,0.5712919320787235,0.6284850480626127,0.3516470440409544,0.4543881690903737
0.6767719679438606,0.5232245262415094,0.6343610070193817,0.6817340132524151,0.2622120241374236,0.47216717708240014,0.6276293476644185,0.5780150668537053,0.5862632724007557,0.4340308513415751,0.4873669447913733,0.6855776052368605
0.5327287372719887,0.49486624642263927,0.40480561347743554,0.07333331804157303,0.5784160769386847,0.5852687023470966,0.9717800784237351,0.8976919345607038,0.5847936660736391,0.5822020965690615,0.6037121325306903,0.1753935189753835
0.2742782829446434,0.4640533077540234,0.38056699897121765,0.5610503004000108,0.5486246423723006,0.5705776887360914,0.691841451460894,0.6297833396087956,0.5149229154444713,0.6526237569467866,0.555953364366172,0.5190202118451177
0.5869511693906704,0.3886051115240886,0.5882996826634931,0.4410144437735004,0.47611765746891865,0.7907075113326825,0.42658541486708285,0.49189762031515155,0.4343004654095136,0.6999634037841557,0.6238761070503275,0.5027820793963798
0.6125599523516119,0.6656962749349112,0.4811636961396129,0.34419217213529213,0.42296621099758036,0.5683766687504157,0.7536347909935851,0.7221062480129069,0.4864852348426843,0.5070678928795463,0.4579817284905683,0.43707059442907836
0.4786705141050585,0.5357419210223285,0.5149831667904146,0.5471772407440074,0.5470315102366649,0.5854629834225927,0.47921203467703544,0.4723090974758167,0.6934483029368572,0.5632040419519457,0.5527612729979632,0.5181532340469879
0.38446820752225186,0.6437914859492009,0.43259785396465156,0.6006533174853512,0.5477803392397529,0.5488421009201885,0.42384900827450706,0.415276296464851,0.7089282074843813,0.5488547146581805,0.41479968216595564,0.5018566201678955
0.3754825493905631,0.6272572951183609,0.3781135541486383,0.5416162216376539,0.6534826386292264,0.725362616568848,0.5797564766384485,0.5258467542306827,0.7751921227848038,0.5721401373962959,0.34616338573397765,0.4705408191874227
0.6350296813850947,0.5971830775097445,0.3899249022131433,0.30385744088587463,0.5753379211683052,0.49988194064745406,0.7799202613368913,0.7567903685057785,0.7341441948514015,0.4910900437369509,0.4512359612401743,0.3890669499549558
0.47711557149763967,0.5486232249993065,0.6454966731441055,0.4825255035081548,0.4744371842645814,0.6513823756807334,0.4559055780879803,0.48198141215548396,0.6138120214285245,0.5885692158335591,0.5396525140305035,0.5180394600311473
0.3134281198693764,0.5472781844611341,0.34402009989594406,0.46073367792725006,0.4172036603470855,0.24648816956348163,0.3366970536253755,0.3831930165308706,0.44726836760975663,0.4313388875878935,0.34399695524899715,0.43810972316108143
0.34257119063890723,0.5423876170840086,0.5128028579988981,0.5383227004575197,0.46972225945649676,0.4852351907638563,0.4552970622746027,0.5542199127625965,0.5602842740848039,0.6507318860428126,0.5517978659366007,0.6178354520092119
0.12116199254841188,0.5310586411779011,0.310440986215927,0.7670503903760171,0.2243096194548279,0.40373724089763763,0.21809817941169657,0.23867774739664957,0.5958033763522647,0.4922577415706596,0.3052783976891987,0.7742848762652744
0.4087642821293299,0.563719076234915,0.36173635298775936,0.8619237300569349,0.32906225458169913,0.26763154222588886,0.4230726295072724,0.43520626647500643,0.47796401967581964,0.2737108232054279,0.3654293661822991,0.8127735922083903
0.5125869108976984,0.5906155829585528,0.382751827081422,0.48729336226984854,0.3634980699787884,0.5376520241498104,0.4572995100552361,0.4921164913744259,0.5032738679232627,0.44836605869389345,0.3513008528037708,0.5420939137687094
0.5275010055305147,0.5773956605360063,0.543613702724025,0.49008179744644653,0.40083346864068536,0.6712693196669395,0.45281692232598786,0.4317290564867096,0.45091995875754676,0.6323658281436343,0.43140696480329305,0.5304151585654213
0.6550400251272086,0.46878075736393743,0.6020317735975235,0.607120942740077,0.4554504431298627,0.5034649541988946,0.2400265301543143,0.27330488638016437,0.5350087293948973,0.7588741390128302,0.5731757944042849,0.6298389852703822
0.44618250610588656,0.5873593735237319,0.6360049941994969,0.5771089281363115,0.34240072008577815,0.5276146495313787,0.5387500715281094,0.48530988351249965,0.6817328769292332,0.46300620703408407,0.44514315006179295,0.618776888516582
0.3981656534509991,0.6373221368941339,0.5646420416497065,0.725357637209125,0.24770609098634547,0.41945834808463206,0.4347724186932975,0.3608940564193059,0.5004811870857018,0.4071859268821864,0.26824728125742686,0.6767309817784363
0.33722473051506857,0.7045947536551359,0.37195717002093476,0.5177099778189451,0.20865861678945888,0.455208248311035,0.5252737648106549,0.4093950270814561,0.679762241198263,0.35110015580214327,0.1686466807878483,0.4497942438000749
0.7059960967339148,0.5340386007895592,0.6059128729976017,0.4866810266783175,0.5243395107903456,0.45897129865729525,0.7739613596508257,0.6941198420062751,0.49169025919261156,0.5140369902109962,0.631619446209913,0.6519794950879942
0.4543194789845167,0.5265406241665793,0.30154179209341325,0.6350743459772704,0.30846799924340207,0.628623493430906,0.5956685656765739,0.5025161801618729,0.5202999020654713,0.5064273048197798,0.3785900197689937,0.5821489399212249
0.28262175486033697,0.515850004839347,0.528071222083065,0.4951751409377638,0.48472901982356204,0.5836657537821903,0.24668619213624499,0.28103280692077726,0.29787379943182396,0.6542847592124778,0.5897867658402174,0.6168373684800053
0.4264833325459784,0.5110177231503877,0.5869411016794415,0.33209644725506715,0.4785372748365305,0.4636738918291093,0.5664581109405247,0.5046061575232873,0.5388446286159067,0.4153782901928068,0.527246792193356,0.4046938210152876
0.6420538533615721,0.5088056957995981,0.6912121661818997,0.6396706163612881,0.4780038663082675,0.37519834927793505,0.5212541918302849,0.4674357460744128,0.4617377433183249,0.41854969989524066,0.549935793619533,0.6422311044255132
0.42441296194386513,0.5453284276819328,0.6032545024627703,0.6012907749056364,0.3029912881832311,0.5079856738726926,0.5998302860892295,0.4614125230463153,0.5715936607224453,0.5574377154068443,0.48408295735019274,0.5905418501787408
0.09385305726936038,0.6510853580070123,0.33540475999124614,0.5137938932140836,0.6546423902819144,0.48916826831864313,0.433185725879607,0.41336256711576663,0.5039021351828601,0.4336545076160519,0.5205440533222675,0.4355912889729444
0.48982031613910476,0.4866122542500912,0.7146660615520399,0.6342583397002463,0.4594168544463528,0.23007396103924432,0.2753434879993102,0.32474319356579084,0.4513459008374451,0.5127060249906267,0.5557906705613099,0.7293461563683651
0.5368898716320922,0.3394940592187765,0.6845771859310175,0.42309343503974206,0.7090808949405711,0.5640755055027489,0.6561798056727952,0.665337561641812,0.4232924985548547,0.6840228944654426,0.7507534671457597,0.5520383504373563
0.3852817534058254,0.7572584710464317,0.6355967397799128,0.517936641987858,0.6231842569862012,0.3582758298477263,0.45398408658996614,0.47558807206059756,0.5321580289813237,0.2693683285562081,0.3687139432930485,0.6353736570844066
0.5142608548644648,0.4042209708653748,0.6014020223426589,0.4136047523292795,0.651774526490666,0.5735031332844231,0.47895610515642717,0.5058064420485593,0.6691548294511758,0.5906048326338754,0.6089099238698391,0.5041454511965834
0.4136038577768123,0.5318927157649874,0.559638142838487,0.3772473945029057,0.5882194840135406,0.623180346678401,0.8072748835402273,0.7131271540162638,0.7584089712058689,0.4151409150015494,0.47824803596023674,0.46022511948479816
0.4842801849928806,0.5480258610621919,0.372895585061962,0.4518002834330468,0.5179243884418943,0.4056608398327657,0.7330150852621847,0.6446709093464181,0.6108680402405635,0.3531786101717611,0.2963470761462276,0.46254087535932886
0.38599984247039154,0.5406726791624987,0.22495655942703838,0.4890842772581659,0.3477648590760802,0.6135588803282399,0.4695150036128173,0.38503649533495715,0.6116066325559767,0.5607143843242527,0.29193871517859626,0.4401765530715104
0.6224839879576444,0.5464282104968655,0.517541355169927,0.2589607510000128,0.525939571273336,0.7552327322651098,0.8716806462725216,0.73482596363856,0.6013824165625715,0.5393086317614185,0.4660178055368511,0.36330730247177534
0.4425998852919663,0.5525017091933861,0.11736953334041213,0.16533802636371256,0.6691713690528596,1.0,0.7255246046368912,0.723598975442064,0.5565616280574492,0.6677080901357928,0.47934488269585585,0.0
0.3864802930336927,0.5265214990721532,0.8837603618593489,0.18545732708417387,1.0,0.6969411137332531,0.6897519616830528,0.7148946430501139,0.4393788527154809,0.7446781859415419,0.7835467172505306,0.32575532897550347
0.481038074569368,0.5362042549401089,0.5885456374893072,0.48534706997254096,0.47875173318310005,0.49482037543352186,0.5503187717650112,0.5567282691925727,0.37772457799372117,0.5739150211864222,0.5124106590098373,0.5762230692701289
0.6510544260745686,0.6232892025774637,0.49720614851486944,0.7866057062939626,0.26709935877899504,0.3846551323315372,0.38873092535831105,0.42071205847684473,0.2727932545731279,0.30855383461910735,0.4487040691623888,0.8441213966212465
0.39370872783010785,0.5266701898471653,0.5173793043077813,0.6133299610012911,0.6139917805498085,0.714201505167616,0.5109650827849581,0.505856270060196,0.26635985310539123,0.6626660832628452,0.49666997592114737,0.5820434977974572
0.44918103171342155,0.6540768133322065,0.5603714122027119,0.6508339705032569,0.4821627616171783,0.5947788301247644,0.7118290016509907,0.6477529304663499,0.5468468452407527,0.6406057417442159,0.39475032062212595,0.6273473666352724
0.47404794522240346,0.286171572770021,0.5803600080442157,0.5449558350074836,0.7702837000745005,0.5653172667279969,0.736785918824034,0.6868094403584435,0.6610630711649057,0.6829243338857479,1.0,0.582616745500664
0.39359226904498334,0.6378052611665466,0.569688894650023,0.5761175321887821,0.41299775770037206,0.4202827209778457,0.2689753350012056,0.3264070715190101,0.6774587081162562,0.35000711455440814,0.32748997497070026,0.6239186458554846
0.38679351147202523,0.5517646755916634,0.5765207478078883,0.5444724790613549,0.584863121033788,0.48417412123415904,0.5279825299631496,0.5213698627328409,0.6283264107426999,0.617047381148087,0.5736082103336031,0.5854953583279151
0.5186481599035432,0.5569844253033823,0.375470085778959,0.5664119249825255,0.158604880135812,0.5634393108910222,0.35976862132690407,0.3304498466452882,0.6461955401449396,0.6083569637341988,0.2379693687858835,0.5648127462029355
0.5100609204209431,0.5581546963131057,0.19624308222026177,0.7105507798455655,0.18407943774476881,0.326504646047379,0.4071925316943007,0.39964218972646753,0.5876335280635072,0.3518882430668861,0.34159900366614626,0.5997859513527299
0.39349462692628984,0.5594617476693013,0.42768145101597255,0.6930654407746897,0.15859636945837413,0.1964479048359228,0.28358127074890555,0.20892148741767697,0.5519405113180484,0.22367581020929553,0.21885601938259414,0.724942409816987
0.45738134951915926,0.5621343143075181,0.44709862642721115,0.5976491993953293,0.23720279314383833,0.6637155042788611,0.10348248558309527,0.25919643354641003,0.5716406479309151,0.6634742161697962,0.27825763933014935,0.5069868150382306
0.4293057040373735,0.5723517322357186,0.4006582726850543,0.23189740157023417,0.43868645813424506,0.5319225084610119,0.5033681005026277,0.5345635341031667,0.5129720426596194,0.49097850609796023,0.3976695922514725,0.21488032526498047
0.171663299727259,0.4458114944258281,0.8950514135025422,0.13495752175035516,0.8442155736253184,0.619563309787063,0.7034772653854758,0.5886836049047016,0.550375074993891,0.7668069394615747,0.6585270130350661,0.28191447783552154
0.4333835848399848,0.5316785523251925,0.736112299513333,0.4473251160138534,0.6011232765670393,0.3029641728470621,0.8936604474245796,0.786008761267157,0.38489269600597104,0.2740279218067803,0.5421205136880534,0.4845618495670367
0.497831188668359,0.4703457725038369,0.6655283292005845,0.43150552403477105,0.5791652325568853,0.6025908486859287,0.700454193474697,0.6213079845887876,0.366147659980389,0.39196461028328067,0.4947386106072755,0.5147803244456114
0.4109004642067837,0.660985886606659,0.5459470336848945,0.6690350849778399,0.2023929100264367,0.25956528199479223,0.2265560487010525,0.2579474287168882,0.3483280652837934,0.28810766293269907,0.3423507478134874,0.6946311109902964
0.3612562094231328,0.6557868221835803,0.5585186188145421,0.7555841721541228,0.4163922385814431,0.3502638608990558,0.30754182193010127,0.33324204366530363,0.4319453971015236,0.4664923569159557,0.46645381416867315,0.7533882238127885
0.34223844111398727,0.6265195816126792,0.5473765386168598,0.754509358440131,0.3443528688795543,0.38711533455661407,0.2029811442106217,0.2834373442547113,0.36870018796243137,0.5123791702357613,0.3114955602620865,0.7502837827730959
0.3601837730590115,0.6154484091649443,0.41531315944116876,0.730924161963927,0.3233849868457686,0.34279666535705594,0.2954804773521069,0.3371225027224607,0.441061139511887,0.48600916536668676,0.3045218226852137,0.69397054956389
